GAME_DATE,TEAM_NAME,MATCHUP,WIN,PTS,IS_HOME
2024-01-14,Rip City Remix,RCR vs. OKL,1,99,1
2024-01-14,Fort Wayne Mad Ants,FWN @ MNE,0,122,0
2024-01-14,Ontario Clippers,ONT @ MHU,1,126,0
2024-01-14,Salt Lake City Stars,SLC @ IWA,1,115,0
2024-01-14,Maine Celtics,MNE vs. FWN,1,129,1
2024-01-13,Motor City Cruise,MCC vs. CPS,1,92,1
2024-01-13,Dallas Mavericks,DAL vs. NOP,0,108,1
2024-01-13,Osceola Magic,OSC @ GBO,1,108,0
2024-01-13,Los Angeles Lakers,LAL @ UTA,0,125,0
2024-01-13,New Orleans Pelicans,NOP @ DAL,1,118,0
2024-01-13,Atlanta Hawks,ATL vs. WAS,0,99,1
2024-01-13,South Bay Lakers,SBL @ SCW,1,120,0
2024-01-13,New York Knicks,NYK @ MEM,1,106,0
2024-01-13,Delaware Blue Coats,DEL @ WCB,1,120,0
2024-01-13,Fort Wayne Mad Ants,FWN @ MNE,0,92,0
2024-01-13,Windy City Bulls,WCB vs. DEL,0,108,1
2024-01-13,Washington Wizards,WAS @ ATL,1,127,0
2024-01-13,Sioux Falls Skyforce,SXF vs. AUS,1,128,1
2024-01-13,San Antonio Spurs,SAS vs. CHI,0,116,1
2024-01-13,Milwaukee Bucks,MIL vs. GSW,1,129,1
2024-01-13,Birmingham Squadron,BHM vs. RAP,0,98,1
2024-01-13,Boston Celtics,BOS vs. HOU,1,145,1
2024-01-13,Raptors 905,RAP @ BHM,1,112,0
2024-01-13,Utah Jazz,UTA vs. LAL,1,132,1
2024-01-13,Stockton Kings,STO vs. LIN,1,116,1
2024-01-13,Austin Spurs,AUS @ SXF,0,119,0
2024-01-13,Golden State Warriors,GSW @ MIL,0,118,0
2024-01-13,Mexico City Capitanes,MXC vs. WIS,1,100,1
2024-01-13,Cleveland Charge,CLC vs. TEX,0,94,1
2024-01-13,Orlando Magic,ORL @ OKC,0,100,0
2024-01-13,College Park Skyhawks,CPS @ MCC,0,85,0
2024-01-13,Oklahoma City Thunder,OKC vs. ORL,1,112,1
2024-01-13,Santa Cruz Warriors,SCW vs. SBL,0,105,1
2024-01-13,Chicago Bulls,CHI @ SAS,1,122,0
2024-01-13,Maine Celtics,MNE vs. FWN,1,112,1
2024-01-13,Greensboro Swarm,GBO vs. OSC,0,97,1
2024-01-13,Houston Rockets,HOU @ BOS,0,113,0
2024-01-13,Wisconsin Herd,WIS @ MXC,0,98,0
2024-01-13,Texas Legends,TEX @ CLC,1,120,0
2024-01-13,Memphis Grizzlies,MEM vs. NYK,0,94,1
2024-01-13,Long Island Nets,LIN @ STO,0,91,0
2024-01-12,Charlotte Hornets,CHA @ SAS,0,99,0
2024-01-12,Capital City Go-Go,CCG @ GBO,0,111,0
2024-01-12,Toronto Raptors,TOR @ UTA,0,113,0
2024-01-12,Sacramento Kings,SAC @ PHI,0,93,0
2024-01-12,Indiana Pacers,IND @ ATL,1,126,0
2024-01-12,Golden State Warriors,GSW @ CHI,1,140,0
2024-01-12,Utah Jazz,UTA vs. TOR,1,145,1
2024-01-12,Houston Rockets,HOU @ DET,1,112,0
2024-01-12,Stockton Kings,STO vs. IWA,1,110,1
2024-01-12,Detroit Pistons,DET vs. HOU,0,110,1
2024-01-12,Rio Grande Valley Vipers,RGV vs. GRG,1,131,1
2024-01-12,Portland Trail Blazers,POR @ MIN,0,93,0
2024-01-12,Greensboro Swarm,GBO vs. CCG,1,115,1
2024-01-12,Sioux Falls Skyforce,SXF vs. AUS,1,131,1
2024-01-12,LA Clippers,LAC @ MEM,1,128,0
2024-01-12,New Orleans Pelicans,NOP @ DEN,0,113,0
2024-01-12,Orlando Magic,ORL @ MIA,0,96,0
2024-01-12,San Antonio Spurs,SAS vs. CHA,1,135,1
2024-01-12,Austin Spurs,AUS @ SXF,0,107,0
2024-01-12,Memphis Grizzlies,MEM vs. LAC,0,119,1
2024-01-12,Mexico City Capitanes,MXC vs. WIS,1,102,1
2024-01-12,Minnesota Timberwolves,MIN vs. POR,1,116,1
2024-01-12,Grand Rapids Gold,GRG @ RGV,0,95,0
2024-01-12,Atlanta Hawks,ATL vs. IND,0,108,1
2024-01-12,Wisconsin Herd,WIS @ MXC,0,100,0
2024-01-12,Miami Heat,MIA vs. ORL,1,99,1
2024-01-12,Chicago Bulls,CHI vs. GSW,0,131,1
2024-01-12,Iowa Wolves,IWA @ STO,0,92,0
2024-01-12,Philadelphia 76ers,PHI vs. SAC,1,112,1
2024-01-12,Denver Nuggets,DEN vs. NOP,1,125,1
2024-01-11,Boston Celtics,BOS @ MIL,0,102,0
2024-01-11,Phoenix Suns,PHX @ LAL,1,127,0
2024-01-11,Windy City Bulls,WCB @ WES,0,126,0
2024-01-11,Birmingham Squadron,BHM @ MHU,1,122,0
2024-01-11,Portland Trail Blazers,POR @ OKC,0,77,0
2024-01-11,Dallas Mavericks,DAL vs. NYK,1,128,1
2024-01-11,Memphis Hustle,MHU vs. BHM,0,111,1
2024-01-11,New York Knicks,NYK @ DAL,0,124,0
2024-01-11,Cleveland Cavaliers,CLE vs. BKN,1,111,1
2024-01-11,Brooklyn Nets,BKN @ CLE,0,102,0
2024-01-11,Osceola Magic,OSC @ MCC,1,112,0
2024-01-11,Westchester Knicks,WES vs. WCB,1,129,1
2024-01-11,Motor City Cruise,MCC vs. OSC,0,103,1
2024-01-11,Milwaukee Bucks,MIL vs. BOS,1,135,1
2024-01-11,Oklahoma City Thunder,OKC vs. POR,1,139,1
2024-01-11,Los Angeles Lakers,LAL vs. PHX,0,109,1
2024-01-10,Texas Legends,TEX @ RAP,0,112,0
2024-01-10,Houston Rockets,HOU @ CHI,0,119,0
2024-01-10,Utah Jazz,UTA vs. DEN,1,124,1
2024-01-10,Toronto Raptors,TOR @ LAC,0,120,0
2024-01-10,New Orleans Pelicans,NOP @ GSW,1,141,0
2024-01-10,Philadelphia 76ers,PHI @ ATL,0,132,0
2024-01-10,Minnesota Timberwolves,MIN @ BOS,0,120,0
2024-01-10,Delaware Blue Coats,DEL @ CPS,1,118,0
2024-01-10,Charlotte Hornets,CHA vs. SAC,0,98,1
2024-01-10,Long Island Nets,LIN vs. MNE,1,102,1
2024-01-10,Oklahoma City Blue,OKL vs. RGV,1,111,1
2024-01-10,Sacramento Kings,SAC @ CHA,1,123,0
2024-01-10,Rio Grande Valley Vipers,RGV @ OKL,0,101,0
2024-01-10,Miami Heat,MIA vs. OKC,0,120,1
